u|v|s
5932.0|1783.0|0.0
5932.0|5876.0|0.0
5932.0|6151.0|0.0
5932.0|2308.0|0.0
5932.0|6017.0|0.0
5932.0|251.0|0.0
5932.0|6372.0|0.0
5932.0|5980.0|0.0
5932.0|2590.0|0.0
5932.0|6070.0|0.0
5932.0|5907.0|0.0
5932.0|6352.0|0.0
5932.0|5962.0|0.0
5932.0|6229.0|0.0
5932.0|5953.0|0.0
5932.0|5981.0|0.0
5932.0|6263.0|0.0
5932.0|5956.0|0.0
5932.0|5940.0|0.0
5932.0|6233.0|0.0
5932.0|6293.0|0.0
5932.0|5930.0|0.0
5932.0|5832.0|0.0
5932.0|2378.0|0.0
5932.0|6114.0|0.0
5932.0|6106.0|0.0
5932.0|5841.0|0.0
5932.0|87.0|0.0
5932.0|5724.0|0.0
5932.0|6009.0|0.0
5932.0|5810.0|0.0
5932.0|6279.0|0.0
5932.0|6307.0|0.0
5932.0|6052.0|0.0
5932.0|6384.0|0.0
5932.0|6117.0|0.0
5932.0|101.0|0.0
5932.0|4753.0|0.0
5932.0|5875.0|0.0
5932.0|5867.0|0.0
5932.0|6069.0|0.0
5932.0|6201.0|0.0
5932.0|210.0|0.0
5932.0|1934.0|0.0
5932.0|372.0|0.0
5932.0|6020.0|0.0
5932.0|5971.0|0.0
5932.0|5885.0|0.0
5932.0|3756.0|0.0
5932.0|6376.0|0.0
5932.0|6085.0|0.0
5932.0|6245.0|0.0
5932.0|6244.0|0.0
5932.0|6402.0|0.0
5932.0|5622.0|0.0
5932.0|4041.0|0.0
5932.0|5805.0|0.0
5932.0|6038.0|0.0
5932.0|6025.0|0.0
5932.0|5976.0|0.0
5932.0|5938.0|0.0
5932.0|6262.0|0.0
5932.0|6088.0|0.0
5932.0|6139.0|0.0
5932.0|6330.0|0.0
5932.0|5926.0|0.0
5932.0|6173.0|0.0
5932.0|5827.0|0.0
5932.0|6287.0|0.0
5932.0|6152.0|0.0
5932.0|6189.0|0.0
5932.0|5912.0|0.0
5932.0|6013.0|0.0
5932.0|5891.0|0.0
5932.0|5337.0|0.0
5932.0|2982.0|0.0
5932.0|3306.0|0.0
5932.0|6313.0|0.0
5932.0|6223.0|0.0
5932.0|5906.0|0.0
5932.0|4771.0|0.0
5932.0|6271.0|0.0
5932.0|2114.0|0.0
5932.0|3809.0|0.0
5932.0|5864.0|0.0
5932.0|6218.0|0.0
5932.0|6206.0|0.0
5932.0|6091.0|0.0
5932.0|5863.0|0.0
5932.0|6406.0|0.0
5932.0|2987.0|0.0
5932.0|5967.0|0.0
5932.0|5822.0|0.0
5932.0|1122.0|0.0
5932.0|6057.0|0.0
5932.0|6086.0|0.0
5932.0|6084.0|0.0
5932.0|1139.0|0.0
5932.0|6080.0|0.0
5932.0|6324.0|0.0
5932.0|6118.0|0.0
5932.0|948.0|0.0
5932.0|6083.0|0.0
5932.0|5881.0|0.0
5932.0|1725.0|0.0
5932.0|6280.0|0.0
5932.0|5826.0|0.0
5932.0|6122.0|0.0
5932.0|537.0|0.0
5932.0|5924.0|0.0
5932.0|5916.0|0.0
5932.0|5919.0|0.0
5932.0|6351.0|0.0
5932.0|1970.0|0.0
5932.0|5823.0|0.0
5932.0|2041.0|0.0
5932.0|6205.0|0.0
5932.0|630.0|0.0
5932.0|4169.0|0.0
5932.0|6078.0|0.0
5932.0|5865.0|0.0
5932.0|6064.0|0.0
5932.0|6022.0|0.0
5932.0|1452.0|0.0
5932.0|6089.0|0.0
5932.0|5762.0|0.0
5932.0|6131.0|0.0
5932.0|6397.0|0.0
5932.0|6034.0|0.0
5932.0|6058.0|0.0
5932.0|6180.0|0.0
5932.0|5948.0|0.0
5932.0|6133.0|0.0
5932.0|6148.0|0.0
5932.0|5818.0|0.0
5932.0|4953.0|0.0
5932.0|6339.0|0.0
5932.0|6149.0|0.0
5932.0|6216.0|0.0
5932.0|663.0|0.0
5932.0|5969.0|0.0
5932.0|6394.0|0.0
5932.0|5877.0|0.0
5932.0|6121.0|0.0
5932.0|5970.0|0.0
5932.0|5973.0|0.0
5932.0|5639.0|0.0
5932.0|5898.0|0.0
5932.0|2976.0|0.0
5932.0|2539.0|0.0
5932.0|6333.0|0.0
5932.0|5915.0|0.0
5932.0|5850.0|0.0
5932.0|6381.0|0.0
5932.0|6087.0|0.0
5932.0|6010.0|0.0
5932.0|6366.0|0.0
5932.0|5843.0|0.0
5932.0|6067.0|0.0
5932.0|5949.0|0.0
5932.0|3920.0|0.0
5932.0|3068.0|0.0
5932.0|6432.0|0.0
5932.0|5991.0|0.0
5932.0|4932.0|0.0
5932.0|6074.0|0.0
5932.0|5987.0|0.0
5932.0|6221.0|0.0
5932.0|2899.0|0.0
5932.0|6186.0|0.0
5932.0|5837.0|0.0
5932.0|6232.0|0.0
5932.0|1356.0|0.0
5932.0|5856.0|0.0
5932.0|6308.0|0.0
5932.0|5931.0|0.0
5932.0|1909.0|0.0
5932.0|1140.0|0.0
5932.0|6344.0|0.0
5932.0|6008.0|0.0
5932.0|5820.0|0.0
5932.0|2689.0|0.0
5932.0|5968.0|0.0
5932.0|5694.0|0.0
5932.0|3069.0|0.0
5932.0|2189.0|0.0
5932.0|2076.0|0.0
5932.0|3017.0|0.0
5932.0|5839.0|0.0
5932.0|6420.0|0.0
5932.0|4796.0|0.0
5932.0|6222.0|0.0
5932.0|6090.0|0.0
5932.0|872.0|0.0
5932.0|5636.0|0.0
5932.0|6161.0|0.0
5932.0|5979.0|0.0
5932.0|1552.0|0.0
5932.0|6155.0|0.0
5932.0|5910.0|0.0
5932.0|2061.0|0.0
5932.0|2083.0|0.0
5932.0|6007.0|0.0
5932.0|5859.0|0.0
5932.0|6369.0|0.0
5932.0|6246.0|0.0
5932.0|6353.0|0.0
5932.0|4200.0|0.0
5932.0|6068.0|0.0
5932.0|5985.0|0.0
5932.0|6243.0|0.0
5932.0|5451.0|0.0
5932.0|6046.0|0.0
5932.0|6380.0|0.0
5932.0|153.0|0.0
5932.0|6282.0|0.0
5932.0|6273.0|0.0
5932.0|5966.0|0.0
5932.0|3882.0|0.0
5932.0|6299.0|0.0
5932.0|1702.0|0.0
5932.0|6212.0|0.0
5932.0|6267.0|0.0
5932.0|758.0|0.0
5932.0|6277.0|0.0
5932.0|5939.0|0.0
5932.0|6385.0|0.0
5932.0|6060.0|0.0
5932.0|6092.0|0.0
5932.0|6290.0|0.0
5932.0|5996.0|0.0
5932.0|651.0|0.0
5932.0|6176.0|0.0
5932.0|5344.0|0.0
5932.0|6400.0|0.0
5932.0|5834.0|0.0
5932.0|1666.0|0.0
5932.0|5745.0|0.0
5932.0|6242.0|0.0
5932.0|6434.0|0.0
5932.0|6389.0|0.0
5932.0|6341.0|0.0
5932.0|5844.0|0.0
5932.0|1261.0|0.0
5932.0|5350.0|0.0
5932.0|1076.0|0.0
5932.0|6166.0|0.0
5932.0|5825.0|0.0
5932.0|6185.0|0.0
5932.0|6012.0|0.0
5932.0|5934.0|0.0
5932.0|6415.0|0.0
5932.0|1730.0|0.0
5932.0|1291.0|0.0
5932.0|6419.0|0.0
5932.0|6292.0|0.0
5932.0|6190.0|0.0
5932.0|6147.0|0.0
5932.0|6043.0|0.0
5932.0|1895.0|0.0
5932.0|920.0|0.0
5932.0|2801.0|0.0
5932.0|6257.0|0.0
5932.0|6023.0|0.0
5932.0|6096.0|0.0
5932.0|5642.0|0.0
5932.0|6062.0|0.0
5932.0|5986.0|0.0
5932.0|6126.0|0.0
5932.0|5994.0|0.0
5932.0|6028.0|0.0
5932.0|2110.0|0.0
5932.0|6264.0|0.0
5932.0|6294.0|0.0
5932.0|6317.0|0.0
5932.0|6184.0|0.0
5932.0|6178.0|0.0
5932.0|5952.0|0.0
5932.0|2060.0|0.0
5932.0|6204.0|0.0
5932.0|5858.0|0.0
5932.0|5935.0|0.0
5932.0|3213.0|0.0
5932.0|6143.0|0.0
5932.0|2736.0|0.0
5932.0|6258.0|0.0
5932.0|6379.0|0.0
5932.0|5908.0|0.0
5932.0|6417.0|0.0
5932.0|209.0|0.0
5932.0|6286.0|0.0
5932.0|5913.0|0.0
5932.0|6315.0|0.0
5932.0|6249.0|0.0
5932.0|6208.0|0.0
5932.0|4449.0|0.0
5932.0|6377.0|0.0
5932.0|1385.0|0.0
5932.0|6210.0|0.0
5932.0|448.0|0.0
5932.0|6164.0|0.0
5932.0|6063.0|0.0
5932.0|6127.0|0.0
5932.0|4651.0|0.0
5932.0|6112.0|0.0
5932.0|5816.0|0.0
5932.0|5957.0|0.0
5932.0|5946.0|0.0
5932.0|6097.0|0.0
5932.0|5950.0|0.0
5932.0|888.0|0.0
5932.0|6220.0|0.0
5932.0|6124.0|0.0
5932.0|6033.0|0.0
5932.0|5954.0|0.0
5932.0|575.0|0.0
5932.0|5889.0|0.0
5932.0|6075.0|0.0
5932.0|6373.0|0.0
5932.0|6328.0|0.0
5932.0|6065.0|0.0
5932.0|6101.0|0.0
5932.0|1899.0|0.0
5932.0|6081.0|0.0
5932.0|6252.0|0.0
5932.0|418.0|0.0
5932.0|6014.0|0.0
5932.0|6431.0|0.0
5932.0|6388.0|0.0
5932.0|6157.0|0.0
5932.0|1031.0|0.0
5932.0|32.0|0.0
5932.0|6123.0|0.0
5932.0|6429.0|0.0
5932.0|5978.0|0.0
5932.0|1492.0|0.0
5932.0|6146.0|0.0
5932.0|3464.0|0.0
5932.0|5417.0|0.0
5932.0|5905.0|0.0
5932.0|6296.0|0.0
5932.0|5929.0|0.0
5932.0|5880.0|0.0
5932.0|5873.0|0.0
5932.0|4173.0|0.0
5932.0|6203.0|0.0
5932.0|5324.0|0.0
5932.0|5836.0|0.0
5932.0|6055.0|0.0
5932.0|6105.0|0.0
5932.0|5983.0|0.0
5932.0|6225.0|0.0
5932.0|6266.0|0.0
5932.0|1475.0|0.0
5932.0|6278.0|0.0
5932.0|6360.0|0.0
5932.0|3157.0|0.0
5932.0|6321.0|0.0
5932.0|6316.0|0.0
5932.0|6398.0|0.0
5932.0|5927.0|0.0
5932.0|2143.0|0.0
5932.0|5828.0|0.0
5932.0|6142.0|0.0
5932.0|5866.0|0.0
5932.0|5618.0|0.0
5932.0|2241.0|0.0
5932.0|5964.0|0.0
5932.0|6116.0|0.0
5932.0|6283.0|0.0
5932.0|6029.0|0.0
5932.0|6362.0|0.0
5932.0|1050.0|0.0
5932.0|6042.0|0.0
5932.0|5871.0|0.0
5932.0|5713.0|0.0
5932.0|6318.0|0.0
5932.0|5840.0|0.0
5932.0|2974.0|0.0
5932.0|5304.0|0.0
5932.0|5992.0|0.0
5932.0|3269.0|0.0
5932.0|5749.0|0.0
5932.0|6108.0|0.0
5932.0|6200.0|0.0
5932.0|1460.0|0.0
5932.0|6071.0|0.0
5932.0|6387.0|0.0
5932.0|1408.0|0.0
5932.0|6305.0|0.0
5932.0|6392.0|0.0
5932.0|6395.0|0.0
5932.0|5922.0|0.0
5932.0|6281.0|0.0
5932.0|443.0|0.0
5932.0|4366.0|0.0
5932.0|4204.0|0.0
5932.0|6254.0|0.0
5932.0|5684.0|0.0
5932.0|2140.0|0.0
5932.0|6386.0|0.0
5932.0|6040.0|0.0
5932.0|6345.0|0.0
5932.0|6103.0|0.0
5932.0|4374.0|0.0
5932.0|7560.0|0.0
5932.0|6150.0|0.0
5932.0|6382.0|0.0
5932.0|6082.0|0.0
5932.0|2363.0|0.0
5932.0|48.0|0.0
5932.0|5852.0|0.0
5932.0|5862.0|0.0
5932.0|5860.0|0.0
5932.0|1024.0|0.0
5932.0|1179.0|0.0
5932.0|6039.0|0.0
5932.0|2404.0|0.0
5932.0|6265.0|0.0
5932.0|3252.0|0.0
5932.0|4550.0|0.0
5932.0|1393.0|0.0
5932.0|6329.0|0.0
5932.0|5937.0|0.0
5932.0|6093.0|0.0
5932.0|6363.0|0.0
5932.0|6346.0|0.0
5932.0|6311.0|0.0
5932.0|1577.0|0.0
5932.0|6354.0|0.0
5932.0|2765.0|0.0
5932.0|5990.0|0.0
5932.0|638.0|0.0
5932.0|5890.0|0.0
5932.0|5851.0|0.0
5932.0|2997.0|0.0
5932.0|2276.0|0.0
5932.0|6361.0|0.0
5932.0|6214.0|0.0
5932.0|6031.0|0.0
5932.0|6174.0|0.0
5932.0|3097.0|0.0
5932.0|2085.0|0.0
5932.0|5918.0|0.0
5932.0|2487.0|0.0
5932.0|6291.0|0.0
5932.0|6162.0|0.0
5932.0|2896.0|0.0
5932.0|6320.0|0.0
5932.0|6237.0|0.0
5932.0|6393.0|0.0
5932.0|6342.0|0.0
5932.0|6295.0|0.0
5932.0|5824.0|0.0
5932.0|6172.0|0.0
5932.0|6104.0|0.0
5932.0|1184.0|0.0
5932.0|5542.0|0.0
5932.0|5846.0|0.0
5932.0|4802.0|0.0
5932.0|5812.0|0.0
5932.0|5961.0|0.0
5932.0|3408.0|0.0
5932.0|6134.0|0.0
5932.0|6251.0|0.0
5932.0|6128.0|0.0
5932.0|6196.0|0.0
5932.0|3329.0|0.0
5932.0|5119.0|0.0
5932.0|5530.0|0.0
5932.0|5977.0|0.0
5932.0|6348.0|0.0
5932.0|1008.0|0.0
5932.0|6399.0|0.0
5932.0|6250.0|0.0
5932.0|6421.0|0.0
5932.0|6003.0|0.0
5932.0|6423.0|0.0
5932.0|4929.0|0.0
5932.0|5921.0|0.0
5932.0|6347.0|0.0
5932.0|5792.0|0.0
5932.0|6272.0|0.0
5932.0|6270.0|0.0
5932.0|6000.0|0.0
5932.0|449.0|0.0
5932.0|6411.0|0.0
5932.0|6198.0|0.0
5932.0|5895.0|0.0
5932.0|6045.0|0.0
5932.0|5933.0|0.0
5932.0|395.0|0.0
5932.0|6213.0|0.0
5932.0|553.0|0.0
5932.0|6409.0|0.0
5932.0|959.0|0.0
5932.0|5872.0|0.0
5932.0|6177.0|0.0
5932.0|2138.0|0.0
5932.0|2253.0|0.0
5932.0|6030.0|0.0
5932.0|5899.0|0.0
5932.0|5551.0|0.0
5932.0|6175.0|0.0
5932.0|6323.0|0.0
5932.0|6044.0|0.0
5932.0|2023.0|0.0
5932.0|2420.0|0.0
5932.0|197.0|0.0
5932.0|5903.0|0.0
5932.0|6338.0|0.0
5932.0|1069.0|0.0
5932.0|6407.0|0.0
5932.0|5960.0|0.0
5932.0|6004.0|0.0
5932.0|6424.0|0.0
5932.0|2843.0|0.0
5932.0|2034.0|0.0
5932.0|2412.0|0.0
5932.0|5602.0|0.0
5932.0|6002.0|0.0
5932.0|5886.0|0.0
5932.0|2176.0|0.0
5932.0|6430.0|0.0
5932.0|6259.0|0.0
5932.0|6306.0|0.0
5932.0|6349.0|0.0
5932.0|5878.0|0.0
5932.0|6367.0|0.0
5932.0|5897.0|0.0
5932.0|6041.0|0.0
5932.0|6435.0|0.0
5932.0|6326.0|0.0
5932.0|6001.0|0.0
5932.0|6066.0|0.0
5932.0|5590.0|0.0
5932.0|504.0|0.0
5932.0|5518.0|0.0
5932.0|6049.0|0.0
5932.0|5813.0|0.0
5932.0|5870.0|0.0
5932.0|2053.0|0.0
5932.0|5923.0|0.0
5932.0|6319.0|0.0
5932.0|6260.0|0.0
5932.0|6005.0|0.0
5932.0|5972.0|0.0
5932.0|6408.0|0.0
5932.0|5988.0|0.0
5932.0|1680.0|0.0
5932.0|5857.0|0.0
5932.0|2932.0|0.0
5932.0|1267.0|0.0
5932.0|6050.0|0.0
5932.0|2155.0|0.0
5932.0|6364.0|0.0
5932.0|5896.0|0.0
5932.0|6211.0|0.0
5932.0|1061.0|0.0
5932.0|5835.0|0.0
5932.0|6241.0|0.0
5932.0|6300.0|0.0
5932.0|2064.0|0.0
5932.0|28.0|0.0
5932.0|6375.0|0.0
5932.0|6136.0|0.0
5932.0|5544.0|0.0
5932.0|6158.0|0.0
5932.0|5893.0|0.0
5932.0|5509.0|0.0
5932.0|6125.0|0.0
5932.0|6297.0|0.0
5932.0|5553.0|0.0
5932.0|5944.0|0.0
5932.0|6181.0|0.0
5932.0|6331.0|0.0
5932.0|5993.0|0.0
5932.0|6037.0|0.0
5932.0|6094.0|0.0
5932.0|6337.0|0.0
5932.0|5900.0|0.0
5932.0|6396.0|0.0
5932.0|5901.0|0.0
5932.0|6079.0|0.0
5932.0|6130.0|0.0
5932.0|6179.0|0.0
5932.0|6169.0|0.0
5932.0|6350.0|0.0
5932.0|5943.0|0.0
5932.0|6236.0|0.0
5932.0|6302.0|0.0
5932.0|6412.0|0.0
5932.0|6230.0|0.0
5932.0|6378.0|0.0
5932.0|5958.0|0.0
5932.0|6098.0|0.0
5932.0|6322.0|0.0
5932.0|4475.0|0.0
5932.0|2185.0|0.0
5932.0|6427.0|0.0
5932.0|5888.0|0.0
5932.0|6426.0|0.0
5932.0|2121.0|0.0
5932.0|6160.0|0.0
5932.0|5887.0|0.0
5932.0|6036.0|0.0
5932.0|1535.0|0.0
5932.0|6433.0|0.0
5932.0|6048.0|0.0
5932.0|6135.0|0.0
5932.0|6256.0|0.0
5932.0|6357.0|0.0
5932.0|6129.0|0.0
5932.0|122.0|0.0
5932.0|5982.0|0.0
5932.0|4494.0|0.0
5932.0|6327.0|0.0
5932.0|6217.0|0.0
5932.0|5506.0|0.0
5932.0|6371.0|0.0
5932.0|796.0|0.0
5932.0|2544.0|0.0
5932.0|5821.0|0.0
5932.0|6335.0|0.0
5932.0|6391.0|0.0
5932.0|6195.0|0.0
5932.0|6154.0|0.0
5932.0|6047.0|0.0
5932.0|5945.0|0.0
5932.0|6053.0|0.0
5932.0|367.0|0.0
5932.0|5589.0|0.0
5932.0|4590.0|0.0
5932.0|6109.0|0.0
5932.0|6209.0|0.0
5932.0|6219.0|0.0
5932.0|2180.0|0.0
5932.0|410.0|0.0
5932.0|5998.0|0.0
5932.0|3641.0|0.0
5932.0|6187.0|0.0
5932.0|6140.0|0.0
5932.0|3781.0|0.0
5932.0|5942.0|0.0
5932.0|5359.0|0.0
5932.0|6193.0|0.0
5932.0|6247.0|0.0
5932.0|4701.0|0.0
5932.0|5817.0|0.0
5932.0|6359.0|0.0
5932.0|5848.0|0.0
5932.0|6288.0|0.0
5932.0|6274.0|0.0
5932.0|6015.0|0.0
5932.0|5883.0|0.0
5932.0|5406.0|0.0
5932.0|5438.0|0.0
5932.0|6390.0|0.0
5932.0|6199.0|0.0
5932.0|5868.0|0.0
5932.0|584.0|0.0
5932.0|5692.0|0.0
5932.0|6153.0|0.0
5932.0|1495.0|0.0
5932.0|6231.0|0.0
5932.0|6370.0|0.0
5932.0|6207.0|0.0
5932.0|6325.0|0.0
5932.0|6870.0|0.0
5932.0|6314.0|0.0
5932.0|2025.0|0.0
5932.0|6144.0|0.0
5932.0|5803.0|0.0
5932.0|6138.0|0.0
5932.0|6276.0|0.0
5932.0|6238.0|0.0
5932.0|5466.0|0.0
5932.0|6401.0|0.0
5932.0|5936.0|0.0
5932.0|6202.0|0.0
5932.0|383.0|0.0
5932.0|6235.0|0.0
5932.0|6336.0|0.0
5932.0|5853.0|0.0
5932.0|6334.0|0.0
5932.0|2955.0|0.0
5932.0|6226.0|0.0
5932.0|3013.0|0.0
5932.0|6239.0|0.0
5932.0|6032.0|0.0
5932.0|5963.0|0.0
5932.0|4613.0|0.0
5932.0|6227.0|0.0
5932.0|6261.0|0.0
5932.0|5928.0|0.0
5932.0|6368.0|0.0
5932.0|6356.0|0.0
5932.0|6374.0|0.0
5932.0|2628.0|0.0
5932.0|5740.0|0.0
5932.0|6234.0|0.0
5932.0|6355.0|0.0
5932.0|6253.0|0.0
5932.0|6111.0|0.0
5932.0|5892.0|0.0
5932.0|5833.0|0.0
5932.0|5904.0|0.0
5932.0|5847.0|0.0
5932.0|6006.0|0.0
5932.0|5849.0|0.0
5932.0|6095.0|0.0
5932.0|5874.0|0.0
5932.0|6298.0|0.0
5932.0|447.0|0.0
5932.0|5838.0|0.0
5932.0|939.0|0.0
5932.0|6059.0|0.0
5932.0|6035.0|0.0
5932.0|38.0|0.0
5932.0|2517.0|0.0
5932.0|6099.0|0.0
5932.0|6197.0|0.0
5932.0|2305.0|0.0
5932.0|6100.0|0.0
5932.0|1018.0|0.0
5932.0|6026.0|0.0
5932.0|5995.0|0.0
5932.0|6183.0|0.0
5932.0|4800.0|0.0
5932.0|5920.0|0.0
5932.0|6340.0|0.0
5932.0|6312.0|0.0
5932.0|6119.0|0.0
5932.0|6414.0|0.0
7757.0|149.0|0.0
7757.0|428.0|0.0
7757.0|7343.0|0.0
7757.0|6670.0|0.0
7757.0|4023.0|0.0
7757.0|2473.0|0.0
7757.0|4311.0|0.0
7757.0|4714.0|0.0
7757.0|7546.0|0.0
7757.0|746.0|0.0
7757.0|4050.0|0.0
7757.0|4254.0|0.0
7757.0|7211.0|0.0
7757.0|4536.0|0.0
7757.0|294.0|0.0
7757.0|5438.0|0.0
7757.0|6574.0|0.0
7757.0|6527.0|0.0
7757.0|2396.0|0.0
7757.0|4095.0|0.0
7757.0|284.0|0.0
6146.0|1388.0|0.0
6146.0|4709.0|0.0
6146.0|3972.0|0.0
6146.0|7799.0|0.0
6146.0|350.0|0.0
6146.0|6971.0|0.0
6146.0|6501.0|0.0
6146.0|2581.0|0.0
6146.0|6498.0|0.0
6146.0|4306.0|0.0
6146.0|892.0|0.0
6146.0|5307.0|0.0
6146.0|5743.0|0.0
6146.0|8261.0|0.0
6146.0|8027.0|0.0
6146.0|2975.0|0.0
6146.0|6634.0|0.0
6146.0|5811.0|0.0
6146.0|2715.0|0.0
6146.0|3155.0|0.0
6146.0|1620.0|0.0
6146.0|136.0|0.0
6146.0|589.0|0.0
6146.0|2982.0|0.0
6146.0|1748.0|0.0
6146.0|2337.0|0.34384089385126365
6146.0|46.0|0.0
6146.0|2030.0|0.1751136377439987
6146.0|1451.0|0.0
6146.0|8301.0|0.0
6146.0|4176.0|0.0
6146.0|4443.0|0.0
6146.0|36.0|0.0
6146.0|1098.0|0.0
6146.0|1139.0|0.0
6146.0|4781.0|0.0
6146.0|7218.0|0.0
6146.0|1725.0|0.0
6146.0|2829.0|0.0
6146.0|4068.0|0.0
6146.0|5924.0|0.0
6146.0|4733.0|0.0
6146.0|7479.0|0.0
6146.0|1753.0|0.0
6146.0|7235.0|0.0
6146.0|2316.0|0.0
6146.0|609.0|0.0
6146.0|7287.0|0.0
6146.0|3862.0|0.0
6146.0|297.0|0.0
6146.0|4519.0|0.0
6146.0|4047.0|0.0
6146.0|7021.0|0.0
6146.0|6966.0|0.0
6146.0|5442.0|0.0
6146.0|6609.0|0.0
6146.0|2392.0|0.0
6146.0|4574.0|0.0
6146.0|4157.0|0.0
6146.0|6766.0|0.0
6146.0|144.0|0.0
6146.0|2662.0|0.0
6146.0|2663.0|0.0
6146.0|2881.0|0.0
6146.0|741.0|0.0
6146.0|2330.0|0.0
6146.0|1764.0|0.0
6146.0|5786.0|0.0
6146.0|1603.0|0.0
6146.0|6702.0|0.0
6146.0|2913.0|0.0
6146.0|631.0|0.0
6146.0|329.0|0.0
6146.0|5448.0|0.0
6146.0|2851.0|0.0
6146.0|285.0|0.0
6146.0|390.0|0.0
6146.0|160.0|0.0
6146.0|3887.0|0.0
6146.0|6.0|0.0
6146.0|5858.0|0.0
6146.0|2586.0|0.0
6146.0|7226.0|0.0
6146.0|1648.0|0.0
6146.0|47.0|0.0
6146.0|7352.0|0.0
6146.0|7951.0|0.0
6146.0|6893.0|0.0
6146.0|361.0|0.0
6146.0|5615.0|0.0
6146.0|6768.0|0.0
6146.0|8061.0|0.0
6146.0|898.0|0.0
6146.0|3147.0|0.0
6146.0|756.0|0.0
6146.0|3214.0|0.0
6146.0|4280.0|0.0
6146.0|8688.0|0.0
6146.0|2709.0|0.18305113499549713
6146.0|4198.0|0.0
6146.0|3453.0|0.0
6146.0|1658.0|0.0
6146.0|204.0|0.0
6146.0|7264.0|0.0
6146.0|3024.0|0.0
6146.0|8764.0|0.0
6146.0|3181.0|0.0
6146.0|8690.0|0.0
6146.0|6674.0|0.0
6146.0|5375.0|0.0
6146.0|6513.0|0.0
6146.0|6716.0|0.0
6146.0|71.0|0.0
6146.0|6521.0|0.0
6146.0|864.0|0.0
6146.0|1613.0|0.0
6146.0|8019.0|0.0
6146.0|4377.0|0.0
6146.0|8182.0|0.0
6146.0|1363.0|0.0
6146.0|1037.0|0.0
6146.0|703.0|0.0
6146.0|2860.0|0.0
6146.0|1393.0|0.0
6146.0|3.0|0.0
6146.0|6738.0|0.0
6146.0|1641.0|0.0
6146.0|64.0|0.0
6146.0|2049.0|0.0
6146.0|145.0|0.0
6146.0|5510.0|0.0
6146.0|3142.0|0.0
6146.0|8351.0|0.0
6146.0|7527.0|0.0
6146.0|2734.0|0.0
6146.0|1310.0|-0.07650566579348737
6146.0|7790.0|-0.5251154047702769
6146.0|8525.0|0.0
6146.0|8151.0|0.0
6146.0|5549.0|0.0
6146.0|7538.0|0.0
6146.0|7594.0|0.0
6146.0|14.0|0.0
6146.0|5028.0|0.0
6146.0|2253.0|0.0
6146.0|5057.0|0.0
6146.0|8142.0|0.0
6146.0|6952.0|0.0
6146.0|2929.0|0.0
6146.0|5330.0|0.0
6146.0|41.0|0.0
6146.0|849.0|0.0
6146.0|421.0|0.0
6146.0|294.0|0.0
6146.0|2443.0|0.0
6146.0|901.0|0.0
6146.0|6925.0|0.0
6146.0|3929.0|0.0
6146.0|5420.0|0.0
6146.0|6828.0|0.0
6146.0|725.0|0.0
6146.0|7220.0|0.0
6146.0|3164.0|0.0
6146.0|7505.0|0.0
6146.0|410.0|0.0
6146.0|513.0|0.0
6146.0|6529.0|0.0
6146.0|6964.0|0.0
6146.0|1055.0|0.0
6146.0|4575.0|0.0
6146.0|7441.0|0.0
6146.0|6977.0|0.0
6146.0|6527.0|0.0
6146.0|733.0|0.0
6146.0|6923.0|0.0
6146.0|109.0|0.0
6146.0|928.0|0.0
6146.0|1252.0|0.0
6146.0|887.0|0.0
6146.0|7079.0|0.0
6146.0|8619.0|0.0
6146.0|3119.0|0.0
6146.0|7381.0|0.0
534.0|8002.0|0.0
534.0|7204.0|0.0
534.0|6294.0|0.0
534.0|7987.0|0.0
534.0|7469.0|0.0
534.0|6460.0|0.0
534.0|7136.0|0.0
534.0|8211.0|0.0
534.0|8302.0|0.0
534.0|8302.0|0.0
3554.0|7786.0|0.0
3554.0|6263.0|0.0
3554.0|8204.0|0.0
3554.0|8480.0|0.0
3554.0|6437.0|0.0
3554.0|7593.0|0.0
3554.0|7467.0|0.0
3554.0|8121.0|0.0
3554.0|6215.0|0.0
3554.0|6505.0|0.0
3554.0|7996.0|0.0
3554.0|8111.0|0.0
3554.0|8622.0|0.0
3554.0|7609.0|0.0
3554.0|7241.0|0.0
3554.0|6137.0|0.0
3554.0|6784.0|0.0
3554.0|7080.0|0.0
3554.0|6942.0|0.0
3554.0|8004.0|0.0
3554.0|6679.0|0.0
3554.0|7448.0|0.0
7122.0|812.0|0.0
7122.0|938.0|0.0
7122.0|4144.0|0.0
7122.0|7799.0|0.0
7122.0|7055.0|0.004974107016190754
7122.0|7055.0|0.004974107016190754
7122.0|7055.0|0.004974107016190754
7122.0|7748.0|0.0
7122.0|6945.0|0.0
7122.0|6570.0|0.0
7122.0|1708.0|0.0
7122.0|4328.0|0.0
7122.0|87.0|0.0
7122.0|4498.0|0.0
7122.0|161.0|0.0
7122.0|161.0|0.0
7122.0|4671.0|0.0
7122.0|6804.0|0.0
7122.0|862.0|0.0
7122.0|862.0|0.0
7122.0|1415.0|0.0
7122.0|6701.0|0.0
7122.0|6736.0|0.0
7122.0|8652.0|0.0
7122.0|422.0|0.0
7122.0|2835.0|0.0
7122.0|3371.0|0.0
7122.0|3957.0|0.0
7122.0|3957.0|0.0
7122.0|3957.0|0.0
7122.0|1620.0|0.0
7122.0|1470.0|0.0
7122.0|1470.0|0.0
